comment_id,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text,preText,postText
14030,1343954,PR v SEC,PR,SEC,PR,1,5,3,1,"Markram to Lubbe, 1 run",False,False,False,429886,Wihan Lubbe,8,8,600498,Aiden Markram,1.3,0,11,1,594322,Corbin Bosch,2,4,379776.0,Sisanda Magala,2.0,0.0,5.0,1.0,,,,,,,False,"A touch slower on off, he taps towards cover and sets off for a quick run",,
14040,1343954,PR v SEC,PR,SEC,PR,1,5,4,1,"Markram to Bosch, 1 run",False,False,False,594322,Corbin Bosch,3,5,600498,Aiden Markram,1.4,0,12,1,429886,Wihan Lubbe,8,8,379776.0,Sisanda Magala,2.0,0.0,5.0,1.0,,,,,,,False,Shapes up for a reverse sweep to the fuller ball outside off. He gets a thick under-edge towards short third.,,
14050,1343954,PR v SEC,PR,SEC,PR,1,5,5,4,"Markram to Lubbe, 4 leg byes",False,False,False,429886,Wihan Lubbe,8,9,600498,Aiden Markram,1.5,0,12,1,594322,Corbin Bosch,3,5,379776.0,Sisanda Magala,2.0,0.0,5.0,1.0,,,,,,,False,"Another reverse sweep, and he gets four runs, not entirely the way he would have wanted. They all count, though. Fuller around fifth stump. Shapes up for the reverse hit, is hit on the back pad instead as the ball races past the keeper for four leg-byes",,
14060,1343954,PR v SEC,PR,SEC,PR,1,5,6,1,"Markram to Lubbe, 1 run",False,False,False,429886,Wihan Lubbe,9,10,600498,Aiden Markram,2.0,0,13,1,594322,Corbin Bosch,3,5,379776.0,Sisanda Magala,2.0,0.0,5.0,1.0,,,,,,,False,Fuller angling into Lubbe who clips to mid-on,,"<p>Jonny: ""Do the runs, wickets, figures, etc count towards players T20 stats or not?"" They do</p>"
15010,1343954,PR v SEC,PR,SEC,PR,1,6,1,0,"Jansen to Lubbe, no run",False,False,False,429886,Wihan Lubbe,9,11,696401,Marco Jansen,0.1,0,0,0,594322,Corbin Bosch,3,5,600498.0,Aiden Markram,2.0,0.0,13.0,1.0,,,,,,,False,"Back of a length ball outside off, he punches it to extra cover",<p>Marci Jansen from over the wicket to the left-hander</p>,
15020,1343954,PR v SEC,PR,SEC,PR,1,6,2,4,"Jansen to Lubbe, FOUR",True,False,False,429886,Wihan Lubbe,13,12,696401,Marco Jansen,0.2,0,4,0,594322,Corbin Bosch,3,5,600498.0,Aiden Markram,2.0,0.0,13.0,1.0,,,,,,,False,<strong>Cuts it hard and gets four runs to his name!</strong> Short of a length but more importantly he got the width to free his arms. Crunches it past point and that speeds across the turf.,,
15030,1343954,PR v SEC,PR,SEC,PR,1,6,3,0,"Jansen to Lubbe, no run",False,False,False,429886,Wihan Lubbe,13,13,696401,Marco Jansen,0.3,0,4,0,594322,Corbin Bosch,3,5,600498.0,Aiden Markram,2.0,0.0,13.0,1.0,,,,,,,False,"Back of a length coming into the batter, who swings at it and misses, with the ball going to the keeper on the bounce,",,
15040,1343954,PR v SEC,PR,SEC,PR,1,6,4,0,"Jansen to Lubbe, no run",False,False,False,429886,Wihan Lubbe,13,14,696401,Marco Jansen,0.4,0,4,0,594322,Corbin Bosch,3,5,600498.0,Aiden Markram,2.0,0.0,13.0,1.0,,,,,,,False,"Loud appeal for lbw, but that was probably sliding ddown leg. 138kph coming into the batter, who looks to heave it away, misses and is rapped on the pads. Not give rightaway",,
15050,1343954,PR v SEC,PR,SEC,PR,1,6,5,5,"Jansen to Lubbe, 5 runs",False,False,False,429886,Wihan Lubbe,18,15,696401,Marco Jansen,0.5,0,9,0,594322,Corbin Bosch,3,5,600498.0,Aiden Markram,2.0,0.0,13.0,1.0,,,,,,,False,"<b>Oh, what could have been  a run out, turns into overthrows. </b>Four of them! Length outside off, he taps to covers and would have been run out by a some distance had the fielder hit the non-striker's end's stumps. Misses and with no fielder backing up, the ball races to the fence.",,
15060,1343954,PR v SEC,PR,SEC,PR,1,6,6,1,"Jansen to Bosch, 1 run",False,False,False,594322,Corbin Bosch,4,6,696401,Marco Jansen,1.0,0,10,0,429886,Wihan Lubbe,18,15,600498.0,Aiden Markram,2.0,0.0,13.0,1.0,,,,,,,False,"Banged in short, he pulls to long leg",,
16010,1343954,PR v SEC,PR,SEC,PR,1,7,1,1,"van der Merwe to Bosch, 1 run",False,False,False,594322,Corbin Bosch,5,7,47850,Roelof van der Merwe,0.1,0,1,0,429886,Wihan Lubbe,18,15,696401.0,Marco Jansen,1.0,0.0,10.0,0.0,,,,,,,False,"Fuller on off, he clips it to deep midwicket.",<p>Van der Merwe comes into the attack. Around the wicket</p>,
16020,1343954,PR v SEC,PR,SEC,PR,1,7,2,1,"van der Merwe to Lubbe, 1 run",False,False,False,429886,Wihan Lubbe,19,16,47850,Roelof van der Merwe,0.2,0,2,0,594322,Corbin Bosch,5,7,696401.0,Marco Jansen,1.0,0.0,10.0,0.0,,,,,,,False,"Tossed up in middle stump, he stays still and pushes to long on for a run",<p>Stays around</p>,
16030,1343954,PR v SEC,PR,SEC,PR,1,7,3,1,"van der Merwe to Bosch, 1 run",False,False,False,594322,Corbin Bosch,6,8,47850,Roelof van der Merwe,0.3,0,3,0,429886,Wihan Lubbe,19,16,696401.0,Marco Jansen,1.0,0.0,10.0,0.0,,,,,,,False,"Fuller outside off stump, he drills it aerially past extra cover and down to wide long off",,
16040,1343954,PR v SEC,PR,SEC,PR,1,7,4,1,"van der Merwe to Lubbe, 1 run",False,False,False,429886,Wihan Lubbe,20,17,47850,Roelof van der Merwe,0.4,0,4,0,594322,Corbin Bosch,6,8,696401.0,Marco Jansen,1.0,0.0,10.0,0.0,,,,,,,False,Tosses it up just a bit again. He comes down the track and times it past the non-striker,,
16050,1343954,PR v SEC,PR,SEC,PR,1,7,5,1,"van der Merwe to Bosch, 1 run",False,False,False,594322,Corbin Bosch,7,9,47850,Roelof van der Merwe,0.5,0,5,0,429886,Wihan Lubbe,20,17,696401.0,Marco Jansen,1.0,0.0,10.0,0.0,,,,,,,False,"Goes for the reverse sweep and does not get all of it as the ball rolls to point. They scamper through for a run. Another shy at the non-striker's end, another miss, and again there is no backing up.",,
16060,1343954,PR v SEC,PR,SEC,PR,1,7,6,1,"van der Merwe to Lubbe, 1 run",False,False,False,429886,Wihan Lubbe,21,18,47850,Roelof van der Merwe,1.0,0,6,0,594322,Corbin Bosch,7,9,696401.0,Marco Jansen,1.0,0.0,10.0,0.0,,,,,,,False,"Fuller on middle and leg, dinked to long on",,
17010,1343954,PR v SEC,PR,SEC,PR,1,8,1,6,"Carse to Lubbe, SIX",True,False,False,429886,Wihan Lubbe,27,19,596417,Brydon Carse,0.1,0,6,0,594322,Corbin Bosch,7,9,47850.0,Roelof van der Merwe,1.0,0.0,6.0,0.0,,,,,,,False,"<strong>Banged in short and Lubbe nails the pull over deep backward square leg!</strong> Was a loosener, not a lot of pace and Lubbe pulls it handsomely.",<p>Brydon Carse into the attack. From the over the wicket to Lubbe</p>,
17020,1343954,PR v SEC,PR,SEC,PR,1,8,2,1,"Carse to Lubbe, 1 run",False,False,False,429886,Wihan Lubbe,28,20,596417,Brydon Carse,0.2,0,7,0,594322,Corbin Bosch,7,9,47850.0,Roelof van der Merwe,1.0,0.0,6.0,0.0,,,,,,,False,"Length outside off, he pushes to mid-off for a run",,
17030,1343954,PR v SEC,PR,SEC,PR,1,8,3,1,"Carse to Bosch, 1 leg bye",False,False,False,594322,Corbin Bosch,7,10,596417,Brydon Carse,0.3,0,7,0,429886,Wihan Lubbe,28,20,47850.0,Roelof van der Merwe,1.0,0.0,6.0,0.0,,,,,,,False,"138kph, gets the length ball to skid through on the pads. He is rapped on the thigh pads as the ball rolls pas the keeper.",<p>Stays over</p>,
17040,1343954,PR v SEC,PR,SEC,PR,1,8,4,0,"Carse to Lubbe, OUT",False,False,False,429886,Wihan Lubbe,28,21,596417,Brydon Carse,0.4,0,7,1,594322,Corbin Bosch,7,10,47850.0,Roelof van der Merwe,1.0,0.0,6.0,0.0,429886.0,Wihan Lubbe,Brydon Carse,28.0,21.0,WJ Lubbe  b Carse 28 (50m 21b 2x4 1x6) SR: 133.33,False,"<strong>Drags it on and Carse celebrates!</strong> Another skiddy back of a length ball outside off. That kept a bit low as well as Lubbe looking for a big pull shot, can only chop it back onto his stumps. Just as Royals were crawling back into the game, Sunrisers strike again.",,
17050,1343954,PR v SEC,PR,SEC,PR,1,8,5,1,"Carse to Morgan, 1 run",False,False,False,24598,Eoin Morgan,1,1,596417,Brydon Carse,0.5,0,8,1,594322,Corbin Bosch,7,10,47850.0,Roelof van der Merwe,1.0,0.0,6.0,0.0,,,,,,,False,"Banged in short again, he sways back and ramps it towards deep third",<p>Eoin Morgan in</p>,
17060,1343954,PR v SEC,PR,SEC,PR,1,8,6,1,"Carse to Bosch, 1 run",False,False,False,594322,Corbin Bosch,8,11,596417,Brydon Carse,1.0,0,9,1,24598,Eoin Morgan,1,1,47850.0,Roelof van der Merwe,1.0,0.0,6.0,0.0,,,,,,,False,"Short of a length again, Bosch this time gets the pull out and rolls his wrists to keep it down as the ball goes to deep backward square leg.",,
18010,1343954,PR v SEC,PR,SEC,PR,1,9,1,0,"Jansen to Bosch, no run",False,False,False,594322,Corbin Bosch,8,12,696401,Marco Jansen,1.1,0,10,0,24598,Eoin Morgan,1,1,596417.0,Brydon Carse,1.0,0.0,9.0,1.0,,,,,,,False,Back of a length ball outside off stump. Keeps a touch low again going to the keeper on the bounce,,
18020,1343954,PR v SEC,PR,SEC,PR,1,9,2,0,"Jansen to Bosch, no run",False,False,False,594322,Corbin Bosch,8,13,696401,Marco Jansen,1.2,0,10,0,24598,Eoin Morgan,1,1,596417.0,Brydon Carse,1.0,0.0,9.0,1.0,,,,,,,False,"Good length ball on middle and leg. He gets across looking for a flick, misses and is rapped on the pads. But that was a touch high, I suspect.",,
18030,1343954,PR v SEC,PR,SEC,PR,1,9,3,1,"Jansen to Bosch, 1 run",False,False,False,594322,Corbin Bosch,9,14,696401,Marco Jansen,1.3,0,11,0,24598,Eoin Morgan,1,1,596417.0,Brydon Carse,1.0,0.0,9.0,1.0,,,,,,,False,Keeps it on a good length on middle stump. He shuffles across and works it behind square for a run,,
18040,1343954,PR v SEC,PR,SEC,PR,1,9,4,0,"Jansen to Morgan, no run",False,False,False,24598,Eoin Morgan,1,2,696401,Marco Jansen,1.4,0,11,0,594322,Corbin Bosch,9,14,596417.0,Brydon Carse,1.0,0.0,9.0,1.0,,,,,,,False,"<strong>Oh, that's quick!</strong> Back of a length pacy delivery on middle. He backs away and misses.","<p>Midwicket goes back for Morgan. Over the wicket. Mid-off, mid-on up.</p>",
18050,1343954,PR v SEC,PR,SEC,PR,1,9,5,1,"Jansen to Morgan, 1 run",False,False,False,24598,Eoin Morgan,2,3,696401,Marco Jansen,1.5,0,12,0,594322,Corbin Bosch,9,14,596417.0,Brydon Carse,1.0,0.0,9.0,1.0,,,,,,,False,Back of a length ball into the body of Morgan. He mistimes his pull to the left of mid-on.,,
18060,1343954,PR v SEC,PR,SEC,PR,1,9,6,0,"Jansen to Bosch, no run",False,False,False,594322,Corbin Bosch,9,15,696401,Marco Jansen,2.0,0,12,0,24598,Eoin Morgan,2,3,596417.0,Brydon Carse,1.0,0.0,9.0,1.0,,,,,,,False,"Goes full now outside off stump. Bosch goes for a wild swing, but makes no connection.",,"<p>Time-out time.</p><p>Aayush : ""Regarding 5.5, I thought there were no overthrows in this tournament on a legit runout attempt?"" That's if the ball hits the stumps. In this case, it did not.</p>"
19010,1343954,PR v SEC,PR,SEC,PR,1,10,1,0,"Carse to Morgan, no run",False,False,False,24598,Eoin Morgan,2,4,596417,Brydon Carse,1.1,0,9,1,594322,Corbin Bosch,9,15,696401.0,Marco Jansen,2.0,0.0,12.0,0.0,,,,,,,False,Jumps down to the length ball looking to go downtown. Mis-hits to mid-on.,"<p>Back after the strategic time-out. Carse to continue. Mid-off, mid-on up.</p>",
19020,1343954,PR v SEC,PR,SEC,PR,1,10,2,0,"Carse to Morgan, OUT",False,False,False,24598,Eoin Morgan,2,5,596417,Brydon Carse,1.2,0,9,2,594322,Corbin Bosch,9,15,696401.0,Marco Jansen,2.0,0.0,12.0,0.0,24598.0,Eoin Morgan,Brydon Carse,2.0,5.0,EJG Morgan c Jansen b Carse 2 (10m 5b 0x4 0x6) SR: 40.00,False,"<strong>Falls to the pull, and Royals slip further!</strong> Banged in short, Morgan looks for a hook, but has no timing on it. Probably got it off the high part of his bat and Jansen, at deep midwicket, takes a comfortable catch. The sun was right in his eye, but he did not care.",,
19030,1343954,PR v SEC,PR,SEC,PR,1,10,3,1,"Carse to Miller, 1 run",False,False,False,321777,David Miller,1,1,596417,Brydon Carse,1.3,0,10,2,594322,Corbin Bosch,9,15,696401.0,Marco Jansen,2.0,0.0,12.0,0.0,,,,,,,False,"Back of a length outside off, he dabs it down to deep third for a run.",<p>David Miller in with Royals in a spot of bother. Over the wicket goes Carse</p>,
19040,1343954,PR v SEC,PR,SEC,PR,1,10,4,0,"Carse to Bosch, no run",False,False,False,594322,Corbin Bosch,9,16,596417,Brydon Carse,1.4,0,10,2,321777,David Miller,1,1,696401.0,Marco Jansen,2.0,0.0,12.0,0.0,,,,,,,False,"Cuts him into half, does Carse. Back of a length and the ball skids low around knee-high as Bosch looks to works it away. Misses and ball goes to the keeper.",,
19050,1343954,PR v SEC,PR,SEC,PR,1,10,5,1,"Carse to Bosch, 1 run",False,False,False,594322,Corbin Bosch,10,17,596417,Brydon Carse,1.5,0,11,2,321777,David Miller,1,1,696401.0,Marco Jansen,2.0,0.0,12.0,0.0,,,,,,,False,"Short of a length ball on middle stump, he swivels and pulls to deep square leg.",,
19060,1343954,PR v SEC,PR,SEC,PR,1,10,6,0,"Carse to Miller, no run",False,False,False,321777,David Miller,1,2,596417,Brydon Carse,2.0,0,11,2,594322,Corbin Bosch,10,17,696401.0,Marco Jansen,2.0,0.0,12.0,0.0,,,,,,,False,On a good length outside off stump. He pushes it to the bowler. Carse has done really since going for a six first ball of his spell.,,
110010,1343954,PR v SEC,PR,SEC,PR,1,11,1,1,"van der Merwe to Bosch, 1 run",False,False,False,594322,Corbin Bosch,11,18,47850,Roelof van der Merwe,1.1,0,7,0,321777,David Miller,1,2,596417.0,Brydon Carse,2.0,0.0,11.0,2.0,,,,,,,False,"Fuller outside off, he pushes to long off",<p>Van der Merwe</p>,
110020,1343954,PR v SEC,PR,SEC,PR,1,11,2,1,"van der Merwe to Miller, 1 run",False,False,False,321777,David Miller,2,3,47850,Roelof van der Merwe,1.2,0,8,0,594322,Corbin Bosch,11,18,596417.0,Brydon Carse,2.0,0.0,11.0,2.0,,,,,,,False,Fuller-length ball on middle and leg. He clips to deep midwicket,<p>Around the wicket to Miller</p>,
110030,1343954,PR v SEC,PR,SEC,PR,1,11,3,1,"van der Merwe to Bosch, 1 run",False,False,False,594322,Corbin Bosch,12,19,47850,Roelof van der Merwe,1.3,0,9,0,321777,David Miller,2,3,596417.0,Brydon Carse,2.0,0.0,11.0,2.0,,,,,,,False,Flat and on the stumps to Bosch who punches to long on,,
110040,1343954,PR v SEC,PR,SEC,PR,1,11,4,1,"van der Merwe to Miller, 1 run",False,False,False,321777,David Miller,3,4,47850,Roelof van der Merwe,1.4,0,10,0,594322,Corbin Bosch,12,19,596417.0,Brydon Carse,2.0,0.0,11.0,2.0,,,,,,,False,Tosses it up just a little bit on middle stump. Miller works it to deep midwicket and will get only a run,,
110050,1343954,PR v SEC,PR,SEC,PR,1,11,5,1,"van der Merwe to Bosch, 1 run",False,False,False,594322,Corbin Bosch,13,20,47850,Roelof van der Merwe,1.5,0,11,0,321777,David Miller,3,4,596417.0,Brydon Carse,2.0,0.0,11.0,2.0,,,,,,,False,"Quicker on middle and leg, he pushes it to long on",,
110060,1343954,PR v SEC,PR,SEC,PR,1,11,6,2,"van der Merwe to Miller, 2 runs",False,False,False,321777,David Miller,5,5,47850,Roelof van der Merwe,2.0,0,13,0,594322,Corbin Bosch,13,20,596417.0,Brydon Carse,2.0,0.0,11.0,2.0,,,,,,,False,Loopy low full toss on off. Miller whips it in the gaps to right of deep midwicket and they scamper back for two.,,
111010,1343954,PR v SEC,PR,SEC,PR,1,12,1,2,"Carse to Bosch, 2 runs",False,False,False,594322,Corbin Bosch,15,21,596417,Brydon Carse,2.1,0,13,2,321777,David Miller,5,5,47850.0,Roelof van der Merwe,2.0,0.0,13.0,0.0,,,,,,,False,<strong>Excellent placement from Bosch!</strong> Fuller outside off. He opens the face of the bat and drives it past point with the fielder at deep point doing well running to his left,,
111020,1343954,PR v SEC,PR,SEC,PR,1,12,2,1,"Carse to Bosch, 1 run",False,False,False,594322,Corbin Bosch,16,22,596417,Brydon Carse,2.2,0,14,2,321777,David Miller,5,5,47850.0,Roelof van der Merwe,2.0,0.0,13.0,0.0,,,,,,,False,"Banged in short, he slams the pull to deep backward square leg.",,
111030,1343954,PR v SEC,PR,SEC,PR,1,12,3,0,"Carse to Miller, no run",False,False,False,321777,David Miller,5,6,596417,Brydon Carse,2.3,0,14,2,594322,Corbin Bosch,16,22,47850.0,Roelof van der Merwe,2.0,0.0,13.0,0.0,,,,,,,False,"Back of a length ball outside off, he gets it off the bottom of the bat towards extra cover. The pitch is a bit slow, no doubt.",,
111040,1343954,PR v SEC,PR,SEC,PR,1,12,4,1,"Carse to Miller, 1 run",False,False,False,321777,David Miller,6,7,596417,Brydon Carse,2.4,0,15,2,594322,Corbin Bosch,16,22,47850.0,Roelof van der Merwe,2.0,0.0,13.0,0.0,,,,,,,False,"Length ball on the pads, he works it to deep square leg and can only get a run for his effort.",,
111050,1343954,PR v SEC,PR,SEC,PR,1,12,5,1,"Carse to Bosch, 1 run",False,False,False,594322,Corbin Bosch,17,23,596417,Brydon Carse,2.5,0,16,2,321777,David Miller,6,7,47850.0,Roelof van der Merwe,2.0,0.0,13.0,0.0,,,,,,,False,Short of length ball on middle stump as he swivel-pulls to deep midwicket,,
111060,1343954,PR v SEC,PR,SEC,PR,1,12,6,4,"Carse to Miller, FOUR",True,False,False,321777,David Miller,10,8,596417,Brydon Carse,3.0,0,20,2,594322,Corbin Bosch,17,23,47850.0,Roelof van der Merwe,2.0,0.0,13.0,0.0,,,,,,,False,"<strong>Oh, that's an exquisite shot to end the over!</strong> Strays the length ball on the pads and Miller elegantly flicks in the gap between deep midwicket and long on. Just what Royals wanted.",,
112010,1343954,PR v SEC,PR,SEC,PR,1,13,1,1,"van der Merwe to Bosch, 1 run",False,False,False,594322,Corbin Bosch,18,24,47850,Roelof van der Merwe,2.1,0,14,0,321777,David Miller,10,8,596417.0,Brydon Carse,3.0,0.0,20.0,2.0,,,,,,,False,Slower and touch shorter outside off. He bends back and slaps to deep cover,,
112020,1343954,PR v SEC,PR,SEC,PR,1,13,2,0,"van der Merwe to Miller, OUT",False,False,False,321777,David Miller,10,9,47850,Roelof van der Merwe,2.2,0,14,1,594322,Corbin Bosch,18,24,596417.0,Brydon Carse,3.0,0.0,20.0,2.0,321777.0,David Miller,Roelof van der Merwe,10.0,9.0,DA Miller c Cox b van der Merwe 10 (11m 9b 1x4 0x6) SR: 111.11,False,"<strong>Oh, dear! Miller couldn't have picked out long off any better!</strong> And, Van der Merwe strikes again. Tossed up on off, he was looking to loft it inside out. But gets beaten in the flight and by the slowness of the Paarl surface. He mistimes it straight down the throat of Cox. Miller departs and Royals are firmly behind the eight-ball.",,
112030,1343954,PR v SEC,PR,SEC,PR,1,13,3,1,"van der Merwe to Jones, 1 run",False,False,False,605681,Evan Jones,1,1,47850,Roelof van der Merwe,2.3,0,15,1,594322,Corbin Bosch,18,24,596417.0,Brydon Carse,3.0,0.0,20.0,2.0,,,,,,,False,A bit of turn from that around the wicket angle as he taps it past point.,<p>Evan Jones comes in with a task up his sleeve</p>,
112040,1343954,PR v SEC,PR,SEC,PR,1,13,4,1,"van der Merwe to Bosch, 1 run",False,False,False,594322,Corbin Bosch,19,25,47850,Roelof van der Merwe,2.4,0,16,1,605681,Evan Jones,1,1,596417.0,Brydon Carse,3.0,0.0,20.0,2.0,,,,,,,False,"Fuller and quicker on off, he works it to deep midwicket.",,
112050,1343954,PR v SEC,PR,SEC,PR,1,13,5,2,"van der Merwe to Jones, 2 runs",False,False,False,605681,Evan Jones,3,2,47850,Roelof van der Merwe,2.5,0,18,1,594322,Corbin Bosch,19,25,596417.0,Brydon Carse,3.0,0.0,20.0,2.0,,,,,,,False,"Tossed up again, as Evans lofts it over the bowler's head. Did not get all of it did Jones, but will collect two.",,
112060,1343954,PR v SEC,PR,SEC,PR,1,13,6,1,"van der Merwe to Jones, 1 run",False,False,False,605681,Evan Jones,4,3,47850,Roelof van der Merwe,3.0,0,19,1,594322,Corbin Bosch,19,25,596417.0,Brydon Carse,3.0,0.0,20.0,2.0,,,,,,,False,"Pushed quicker outside off, he times it all along the ground to deep cover.",,<p>Time-out</p>
113010,1343954,PR v SEC,PR,SEC,PR,1,14,1,1,"Markram to Jones, 1 run",False,False,False,605681,Evan Jones,5,4,600498,Aiden Markram,2.1,0,14,1,594322,Corbin Bosch,19,25,47850.0,Roelof van der Merwe,3.0,0.0,19.0,1.0,,,,,,,False,Pushes it well outside off stump. Jones wings at it to long off.,<p>We're back. Markram back from around the wicket.</p>,
113020,1343954,PR v SEC,PR,SEC,PR,1,14,2,1,"Markram to Bosch, 1 run",False,False,False,594322,Corbin Bosch,20,26,600498,Aiden Markram,2.2,0,15,1,605681,Evan Jones,5,4,47850.0,Roelof van der Merwe,3.0,0.0,19.0,1.0,,,,,,,False,Quicker on the pads as he gets across and works it behind square for a run,,
113030,1343954,PR v SEC,PR,SEC,PR,1,14,3,0,"Markram to Jones, no run",False,False,False,605681,Evan Jones,5,5,600498,Aiden Markram,2.3,0,15,1,594322,Corbin Bosch,20,26,47850.0,Roelof van der Merwe,3.0,0.0,19.0,1.0,,,,,,,False,"Beats him with the one that goes on straighter with the arm. Quicker, 97kph ball outside off. He misses it",,
113040,1343954,PR v SEC,PR,SEC,PR,1,14,4,2,"Markram to Jones, 2 runs",False,False,False,605681,Evan Jones,7,6,600498,Aiden Markram,2.4,0,17,1,594322,Corbin Bosch,20,26,47850.0,Roelof van der Merwe,3.0,0.0,19.0,1.0,,,,,,,False,"Flatter on the pads, he works it in the gap between midwicket and square leg. Not the best of throws from the deep but they do not get an overthrow",,
113050,1343954,PR v SEC,PR,SEC,PR,1,14,5,1,"Markram to Jones, 1 run",False,False,False,605681,Evan Jones,8,7,600498,Aiden Markram,2.5,0,18,1,594322,Corbin Bosch,20,26,47850.0,Roelof van der Merwe,3.0,0.0,19.0,1.0,,,,,,,False,"Fires this one quick outside leg, following the batter. He gets it off his thigh pads towards square leg.",,
113060,1343954,PR v SEC,PR,SEC,PR,1,14,6,0,"Markram to Bosch, no run",False,False,False,594322,Corbin Bosch,20,27,600498,Aiden Markram,3.0,0,18,1,605681,Evan Jones,8,7,47850.0,Roelof van der Merwe,3.0,0.0,19.0,1.0,,,,,,,False,"Goes for a massive reverse sweep, gets rapped on the gloves with the ball lobbing close to the keeper and also to the stumps",,
114010,1343954,PR v SEC,PR,SEC,PR,1,15,1,0,"van der Merwe to Jones, no run",False,False,False,605681,Evan Jones,8,8,47850,Roelof van der Merwe,3.1,0,19,1,594322,Corbin Bosch,20,27,600498.0,Aiden Markram,3.0,0.0,18.0,1.0,,,,,,,False,"flatter outside off, he drills the drive to cover",,
114020,1343954,PR v SEC,PR,SEC,PR,1,15,2,1,"van der Merwe to Jones, 1 run",False,False,False,605681,Evan Jones,9,9,47850,Roelof van der Merwe,3.2,0,20,1,594322,Corbin Bosch,20,27,600498.0,Aiden Markram,3.0,0.0,18.0,1.0,,,,,,,False,"Oh, almost another one. Very full on middle. He was looking for a massive swipe, instead gets it off the inside half of his bat to deep backward square leg",,
114030,1343954,PR v SEC,PR,SEC,PR,1,15,3,0,"van der Merwe to Bosch, no run",False,False,False,594322,Corbin Bosch,20,28,47850,Roelof van der Merwe,3.3,0,20,1,605681,Evan Jones,9,9,600498.0,Aiden Markram,3.0,0.0,18.0,1.0,,,,,,,False,"Full outside off, he pushes to the right of the bowler, who dives dull-length to his left and intercepts",,
114040,1343954,PR v SEC,PR,SEC,PR,1,15,4,0,"van der Merwe to Bosch, OUT",False,False,False,594322,Corbin Bosch,20,29,47850,Roelof van der Merwe,3.4,0,20,2,605681,Evan Jones,9,9,600498.0,Aiden Markram,3.0,0.0,18.0,1.0,594322.0,Corbin Bosch,Roelof van der Merwe,20.0,29.0,C Bosch c Jansen b van der Merwe 20 (25m 29b 0x4 0x6) SR: 68.96,False,"<B> Goes high, very high in the air and Jansen gobbles it up! </b> Tossed up just a touch outside off. Bosch goes for a wild slog, but does not get under it. Gets a big top-edge and Jansen at deep midwicket catches it comfortably, reverse-cupped.",,
114050,1343954,PR v SEC,PR,SEC,PR,1,15,5,0,"van der Merwe to Fortuin, no run",False,False,False,553249,Bjorn Fortuin,0,1,47850,Roelof van der Merwe,3.5,0,20,2,605681,Evan Jones,9,9,600498.0,Aiden Markram,3.0,0.0,18.0,1.0,,,,,,,False,"Fuller outside off, pushed back to the bowler","<p>Around the wicket, slip in place for Bjorn Fortuin</p>",
114060,1343954,PR v SEC,PR,SEC,PR,1,15,6,1,"van der Merwe to Fortuin, 1 run",False,False,False,553249,Bjorn Fortuin,1,2,47850,Roelof van der Merwe,4.0,0,21,2,605681,Evan Jones,9,9,600498.0,Aiden Markram,3.0,0.0,18.0,1.0,,,,,,,False,"Length on the pads, he clips it to square leg for a run",,
115010,1343954,PR v SEC,PR,SEC,PR,1,16,1,0,"Markram to Fortuin, no run",False,False,False,553249,Bjorn Fortuin,1,3,600498,Aiden Markram,3.1,0,18,1,605681,Evan Jones,9,9,47850.0,Roelof van der Merwe,4.0,0.0,21.0,2.0,,,,,,,False,"Flatter on middle and leg, he clips it to dep midwicket. You don't want to missing those.",,
115020,1343954,PR v SEC,PR,SEC,PR,1,16,2,0,"Markram to Fortuin, no run",False,False,False,553249,Bjorn Fortuin,1,4,600498,Aiden Markram,3.2,0,18,1,605681,Evan Jones,9,9,47850.0,Roelof van der Merwe,4.0,0.0,21.0,2.0,,,,,,,False,"Length on middle stump, he pushes it to the right of Markram who pulls out a full-length dive and saves some runs",,
115030,1343954,PR v SEC,PR,SEC,PR,1,16,3,1,"Markram to Fortuin, 1 run",False,False,False,553249,Bjorn Fortuin,2,5,600498,Aiden Markram,3.3,0,19,1,605681,Evan Jones,9,9,47850.0,Roelof van der Merwe,4.0,0.0,21.0,2.0,,,,,,,False,Comes down the track and pushes to long on,,
115040,1343954,PR v SEC,PR,SEC,PR,1,16,4,2,"Markram to Jones, 2 runs",False,False,False,605681,Evan Jones,11,10,600498,Aiden Markram,3.4,0,21,1,553249,Bjorn Fortuin,2,5,47850.0,Roelof van der Merwe,4.0,0.0,21.0,2.0,,,,,,,False,"Flatter on middle and leg, he works it wide of deep midwicket for a couple",<p>Around</p>,
